"","year","country","number_of_attacks","eventsLT1hr","success","suicide_attack","confirmed_fatalities","confirmed_us_fatal","nkillter","nwound","nwoundus","nwoundte","involved_property","ransom","atktrg_gov","atktrg_diplom","atktrg_relig","atktrg_air","atktrg_military","atktrg_buss","atktrg_priv","with_explosives","with_sabotage","with_firearm"
"2973",2009,"Nigeria",42,8,40,0,316,0,92,16,0,1,30,0,4,0,2,1,0,14,4,16,0,9
"2974",2009,"Pakistan",667,58,653,47,1487,0,82,3541,0,4,395,0,68,5,24,4,12,81,220,426,0,144
"2975",2009,"Panama",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2976",2009,"Peru",4,0,4,0,19,0,0,9,0,0,2,0,0,0,0,0,2,0,0,3,0,1
"2977",2009,"Philippines",229,9,206,0,151,0,20,354,0,1,99,1,46,1,7,0,5,38,69,101,0,79
"2978",2009,"Republic of Serbia",3,0,2,0,0,0,0,2,0,0,3,0,1,1,0,0,0,0,0,2,0,0
"2979",2009,"Russia",152,4,125,5,141,0,10,218,0,2,60,0,39,0,9,0,2,10,23,84,0,65
"2980",2009,"Rwanda",1,0,1,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2981",2009,"Saudi Arabia",3,0,2,1,5,0,3,13,0,0,2,0,1,0,0,0,1,0,0,1,0,2
"2982",2009,"Senegal",3,0,3,0,9,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,0,2
"2983",2009,"Somalia",122,16,119,2,381,0,78,605,0,3,25,2,41,11,6,2,2,3,24,51,0,41
"2984",2009,"Spain",21,0,21,0,3,0,0,48,0,0,17,0,2,1,0,0,0,5,3,15,0,0
"2985",2009,"Sri Lanka",37,2,35,12,201,0,20,549,0,0,10,0,1,1,1,0,10,2,12,23,0,10
"2986",2009,"Sudan",26,9,25,0,77,0,3,36,0,0,11,0,3,7,0,0,0,0,14,0,0,14
"2987",2009,"Sweden",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2988",2009,"Tajikistan",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2989",2009,"Thailand",298,1,288,0,270,0,0,460,0,2,118,0,31,0,6,0,3,38,176,56,0,216
"2990",2009,"Turkey",13,0,12,1,18,0,1,48,0,0,6,0,2,0,0,0,3,4,0,7,0,1
"2991",2009,"Uganda",2,0,1,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0
"2992",2009,"Ukraine",2,0,2,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"2993",2009,"United Kingdom",23,0,19,0,3,0,0,12,0,0,8,0,3,0,2,0,2,0,7,8,0,9
"2994",2009,"United States",11,0,10,1,18,18,0,41,35,7,4,0,0,0,1,1,2,1,2,2,1,5
"2995",2009,"Uzbekistan",2,0,2,1,3,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"2996",2009,"Venezuela",3,2,3,0,10,0,0,1,0,0,2,0,0,0,1,0,0,0,2,1,0,1
"2997",2009,"West Bank and Gaza Strip",10,0,8,0,7,0,3,3,0,1,2,0,1,0,0,0,0,1,5,4,0,2
"2998",2009,"Yemen",23,6,21,2,47,0,2,29,0,4,8,0,4,2,0,0,0,6,4,6,0,11
"2999",2010,"Afghanistan",542,58,497,52,1157,14,241,1701,12,19,218,4,157,14,11,6,10,57,161,301,0,125
"3000",2010,"Algeria",100,6,94,3,109,0,7,220,0,5,16,1,6,0,0,0,33,3,32,73,0,17
"3001",2010,"Angola",2,0,2,0,4,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"3002",2010,"Argentina",5,0,5,0,0,0,0,0,0,0,5,0,0,1,0,2,0,2,0,5,0,0
"3003",2010,"Australia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"3004",2010,"Bahrain",2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"3005",2010,"Bangladesh",22,0,20,1,15,0,6,28,0,1,6,0,3,0,0,0,0,2,6,13,0,6
"3006",2010,"Belarus",2,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"3007",2010,"Bosnia and Herzegovina",1,0,1,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3008",2010,"Burundi",29,0,28,0,14,0,0,55,0,0,6,0,7,2,0,0,2,5,10,26,0,3
"3009",2010,"Cameroon",3,3,3,0,5,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"3010",2010,"Canada",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0
"3011",2010,"Central African Republic",13,7,13,0,46,0,12,23,0,0,3,0,0,0,0,0,1,0,12,0,0,1
"3012",2010,"Chad",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3013",2010,"Chile",5,0,5,0,0,0,0,1,0,0,5,0,0,0,1,0,0,2,0,5,0,0
"3014",2010,"China",1,0,1,0,7,0,0,14,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"3015",2010,"Colombia",136,15,100,0,56,0,0,141,0,0,69,0,20,0,3,1,9,29,31,89,0,21
"3016",2010,"Congo (Republic of the)",18,12,18,0,118,0,2,12,0,0,2,0,0,2,0,3,0,0,11,0,0,2
"3017",2010,"Cote d'Ivoire",7,0,7,0,10,0,0,13,0,0,1,0,3,3,0,0,0,0,1,0,0,3
"3018",2010,"Denmark",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3019",2010,"Egypt",2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
"3020",2010,"Eritrea",1,0,1,0,17,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3021",2010,"Ethiopia",2,0,2,0,8,0,0,20,0,0,1,0,0,0,0,0,0,1,1,1,0,1
"3022",2010,"France",3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,2,0,0
"3023",2010,"Georgia",7,1,6,0,4,0,0,14,0,0,2,0,2,0,0,0,0,1,2,4,0,2
"3024",2010,"Germany",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3025",2010,"Greece",49,0,32,0,4,0,0,5,0,0,29,0,20,12,0,0,0,5,7,31,0,1
"3026",2010,"India",663,69,617,0,812,0,42,660,0,25,264,1,128,0,0,1,10,68,205,214,2,240
"3027",2010,"Indonesia",4,0,4,0,0,0,0,6,0,0,3,0,0,0,2,0,0,1,1,0,0,1
"3028",2010,"Iran",14,1,14,2,115,0,3,450,0,0,5,0,1,0,0,0,5,0,3,6,0,6
"3029",2010,"Iraq",1179,13,1073,50,2074,0,66,6917,5,0,686,0,221,8,41,0,24,105,440,951,1,213
"3030",2010,"Ireland",4,0,3,0,0,0,0,8,0,0,2,0,0,0,0,0,0,2,1,0,0,1
"3031",2010,"Israel",14,0,14,1,4,0,1,17,0,0,5,0,0,0,0,0,0,0,13,14,0,0
"3032",2010,"Italy",10,0,6,0,0,0,0,3,0,0,3,0,4,4,0,0,0,0,0,10,0,0
"3033",2010,"Jordan",2,0,2,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,0
"3034",2010,"Kenya",12,3,12,0,19,0,1,159,0,0,4,0,0,0,0,0,2,1,4,4,0,7
"3035",2010,"Kosovo",1,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"3036",2010,"Kyrgyzstan",1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3037",2010,"Lebanon",5,0,4,0,2,0,0,6,0,0,2,0,2,0,0,0,0,2,1,4,0,1
"3038",2010,"Mali",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3039",2010,"Mauritania",1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"3040",2010,"Mexico",5,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,3,0,0
"3041",2010,"Myanmar (Burma)",11,0,10,1,13,0,1,84,1,0,4,0,2,0,0,0,0,2,4,10,0,1
"3042",2010,"Nepal",38,1,37,0,10,0,0,42,0,0,17,0,16,0,0,0,0,8,7,20,0,11
"3043",2010,"Netherlands",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3044",2010,"Niger",3,1,3,0,9,0,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2
"3045",2010,"Nigeria",63,11,56,0,117,0,4,191,0,0,22,1,14,0,5,0,1,9,20,23,0,28
"3046",2010,"Norway",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3047",2010,"Pakistan",713,72,674,34,1699,0,91,2961,0,18,389,5,94,4,27,1,17,70,206,405,0,227
"3048",2010,"Paraguay",2,0,2,0,2,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,2
"3049",2010,"Philippines",205,11,186,1,155,0,6,231,0,5,83,1,65,2,6,0,4,29,66,62,1,106
"3050",2010,"Poland",1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3051",2010,"Republic of Serbia",1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3052",2010,"Russia",251,5,213,11,231,0,25,609,0,2,114,0,43,0,13,1,3,26,37,155,0,82
"3053",2010,"Rwanda",8,0,8,0,6,0,0,85,0,0,5,0,1,0,0,0,0,2,3,7,0,0
"3054",2010,"Senegal",1,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"3055",2010,"Somalia",130,21,120,4,295,1,37,395,0,24,26,0,27,1,4,4,6,4,42,50,0,38
"3056",2010,"Spain",3,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,2,0,0
"3057",2010,"Sri Lanka",3,0,3,0,2,0,0,4,0,0,2,0,1,0,0,0,0,0,2,2,0,0
"3058",2010,"Sudan",28,11,28,0,81,0,6,86,0,10,2,2,3,12,0,0,1,1,8,0,0,19
"3059",2010,"Sweden",3,0,3,1,1,0,1,2,0,0,3,0,0,0,0,0,0,0,3,2,0,0
"3060",2010,"Tajikistan",1,0,1,1,4,0,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3061",2010,"Tanzania",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3062",2010,"Thailand",253,0,244,0,154,0,3,313,0,1,128,0,41,1,3,0,6,67,81,94,3,117
"3063",2010,"Trinidad and Tobago",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3064",2010,"Turkey",20,0,18,0,13,0,0,7,0,0,12,0,3,0,1,0,1,1,3,11,0,3
"3065",2010,"Uganda",6,0,4,2,75,1,1,71,0,0,1,0,0,0,0,0,0,3,3,4,0,0
"3066",2010,"Ukraine",4,0,4,0,1,0,0,8,0,0,2,0,2,0,1,0,0,0,0,4,0,0
"3067",2010,"United Arab Emirates",2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0
"3068",2010,"United Kingdom",57,0,37,0,0,0,0,22,0,0,20,0,2,0,0,1,2,3,24,43,0,10
"3069",2010,"United States",17,1,14,2,4,4,3,17,15,0,10,0,3,0,1,0,2,5,1,4,0,6
"3070",2010,"West Bank and Gaza Strip",11,0,8,0,0,0,0,16,0,0,5,0,0,1,1,0,0,1,7,2,0,2
"3071",2010,"Yemen",112,6,99,7,345,0,75,233,0,13,40,0,22,4,2,0,44,5,8,40,0,56
"3072",2010,"Zimbabwe",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3073",2011,"Afghanistan",421,32,397,80,1525,19,260,1941,78,4,191,1,89,5,7,6,48,29,116,267,0,96
"3074",2011,"Algeria",15,2,10,1,25,0,2,34,0,0,4,1,1,2,0,0,2,0,5,7,0,5
"3075",2011,"Argentina",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"3076",2011,"Austria",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"3077",2011,"Bahrain",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"3078",2011,"Bangladesh",13,0,12,0,9,0,6,6,0,0,4,0,3,0,0,0,0,0,2,4,0,6
"3079",2011,"Belarus",1,0,1,0,13,0,0,161,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3080",2011,"Bhutan",1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"3081",2011,"Bosnia and Herzegovina",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"3082",2011,"Bulgaria",2,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0
"3083",2011,"Burundi",8,0,8,0,47,0,2,30,0,0,3,0,1,0,0,0,0,0,3,1,0,7
"3084",2011,"Cameroon",3,1,3,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
"3085",2011,"Central African Republic",3,1,3,0,35,0,5,3,0,15,1,0,0,0,0,0,1,0,2,0,0,3
"3086",2011,"Chile",6,0,6,0,0,0,0,1,0,1,4,0,1,0,0,0,1,3,0,4,0,0
"3087",2011,"China",4,0,4,0,19,0,6,32,0,0,2,0,1,0,0,0,0,1,2,2,0,0
"3088",2011,"Colombia",94,8,79,0,43,0,3,85,0,1,53,0,10,0,0,0,5,19,23,56,0,20
"3089",2011,"Congo (Republic of the)",16,2,13,0,50,0,7,8,0,0,4,0,5,0,0,0,2,1,4,1,0,9
"3090",2011,"Cote d'Ivoire",3,0,3,0,23,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,2
"3091",2011,"Czech Republic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3092",2011,"Ecuador",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"3093",2011,"Egypt",18,1,18,2,28,0,2,109,0,0,13,0,1,0,0,0,1,0,3,13,0,3
"3094",2011,"Eritrea",1,0,1,0,17,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3095",2011,"Estonia",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3096",2011,"Ethiopia",3,1,3,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"3097",2011,"France",8,0,6,0,0,0,0,4,0,0,4,0,0,1,0,0,0,2,3,6,1,1
"3098",2011,"Georgia",3,0,2,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,3,0,0
"3099",2011,"Germany",8,0,2,0,2,2,0,2,2,0,1,0,0,1,0,0,1,1,0,7,0,1
"3100",2011,"Greece",11,0,8,0,0,0,0,5,0,0,7,0,7,0,1,0,0,1,1,7,0,0
"3101",2011,"Honduras",1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3102",2011,"India",645,64,570,0,499,0,85,730,0,65,254,6,110,0,2,0,16,77,192,208,8,214
"3103",2011,"Indonesia",21,0,15,2,20,0,2,70,0,0,6,0,1,0,4,0,2,2,5,11,0,8
"3104",2011,"Iran",13,0,13,0,18,0,0,13,0,0,4,0,1,0,0,0,3,0,4,5,0,8
"3105",2011,"Iraq",1308,22,1183,46,1870,7,64,5041,20,2,751,2,284,4,36,5,74,106,400,908,0,368
"3106",2011,"Ireland",4,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1
"3107",2011,"Israel",51,0,49,1,21,0,1,77,0,0,35,0,0,0,2,0,0,0,47,47,0,3
"3108",2011,"Italy",5,0,4,0,2,0,0,5,0,0,0,0,1,0,0,0,1,1,2,3,0,2
"3109",2011,"Kazakhstan",5,0,5,2,12,0,3,2,0,0,2,0,2,0,0,0,0,0,1,4,0,1
"3110",2011,"Kenya",42,4,35,0,42,0,2,112,0,0,17,1,4,2,0,0,6,5,9,27,0,13
"3111",2011,"Kosovo",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3112",2011,"Kuwait",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3113",2011,"Kyrgyzstan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3114",2011,"Lebanon",10,0,10,0,1,0,0,23,0,0,8,0,2,2,1,0,1,2,1,9,0,1
"3115",2011,"Libya",2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,2
"3116",2011,"Madagascar",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3117",2011,"Mali",4,1,4,0,5,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,3
"3118",2011,"Mauritania",3,0,2,1,1,0,0,4,0,0,1,0,1,0,0,0,1,0,0,1,0,2
"3119",2011,"Mexico",2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0
"3120",2011,"Morocco",1,0,1,0,17,0,0,24,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"3121",2011,"Myanmar (Burma)",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0
"3122",2011,"Nepal",46,2,41,0,16,0,3,80,0,13,22,1,11,1,0,0,1,6,10,25,1,12
"3123",2011,"Netherlands",2,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0
"3124",2011,"Niger",2,1,2,0,4,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3125",2011,"Nigeria",175,3,159,4,447,0,15,619,0,2,61,2,30,1,27,0,9,12,51,86,0,77
"3126",2011,"Norway",3,0,2,0,77,0,0,75,0,0,2,0,1,0,0,1,0,0,1,1,0,1
"3127",2011,"Pakistan",1012,52,964,43,1676,1,153,2649,2,34,565,2,141,4,28,0,56,78,250,569,0,362
"3128",2011,"Paraguay",4,1,3,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,1,3,0,0
"3129",2011,"Philippines",151,12,132,0,127,0,6,225,0,1,76,4,31,0,2,0,7,43,39,57,0,59
"3130",2011,"Portugal",2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"3131",2011,"Russia",188,2,160,6,160,0,16,433,0,14,84,0,31,0,14,1,1,27,30,107,0,76
"3132",2011,"Rwanda",2,0,2,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"3133",2011,"Saudi Arabia",2,0,2,0,3,0,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"3134",2011,"Senegal",4,1,4,0,21,0,5,6,0,6,0,0,0,0,0,0,3,0,1,0,0,4
"3135",2011,"Somalia",185,49,175,8,344,0,30,640,0,2,49,0,23,3,4,1,17,7,92,59,1,54
"3136",2011,"Sudan",38,7,37,0,193,0,30,123,0,6,9,0,0,11,0,1,2,4,15,4,0,20
"3137",2011,"Sweden",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"3138",2011,"Switzerland",3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,3,0,0
"3139",2011,"Syria",49,6,45,2,163,0,2,215,0,0,15,0,4,0,0,0,10,2,11,26,0,18
"3140",2011,"Thailand",182,0,177,0,152,0,3,435,0,1,72,0,18,0,3,0,14,50,45,82,1,88
"3141",2011,"Tunisia",3,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1
"3142",2011,"Turkey",51,14,47,2,25,0,6,110,0,2,24,0,12,0,1,0,4,8,11,15,0,9
"3143",2011,"Ukraine",3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0
"3144",2011,"United Kingdom",47,0,24,0,1,0,0,3,0,0,19,0,5,0,0,0,0,7,22,30,2,6
"3145",2011,"United States",10,0,6,0,0,0,0,2,0,0,5,0,4,0,1,0,0,2,2,3,1,1
"3146",2011,"West Bank and Gaza Strip",20,2,16,0,15,0,10,11,0,8,12,0,1,1,3,0,0,3,11,8,1,3
"3147",2011,"Yemen",118,7,106,7,461,0,111,415,0,51,52,0,20,0,0,0,50,6,10,43,0,53
"3148",2011,"Zimbabwe",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3149",2012,"Afghanistan",1469,51,1344,136,3521,209,981,4661,155,183,556,2,139,10,8,8,501,37,250,937,0,404
"3150",2012,"Algeria",41,1,39,2,30,0,2,105,0,0,19,0,1,0,0,0,16,1,0,31,0,8
"3151",2012,"Argentina",2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0
"3152",2012,"Bahrain",26,0,22,0,4,0,0,37,0,0,6,0,0,1,0,0,0,2,6,18,0,0
"3153",2012,"Bangladesh",18,0,15,0,8,0,0,32,0,0,2,0,5,1,1,0,0,0,2,11,0,6
"3154",2012,"Belarus",3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0
"3155",2012,"Belgium",1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"3156",2012,"Bolivia",1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",2012,"Brazil",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3158",2012,"Bulgaria",2,0,2,1,8,0,1,30,0,0,1,0,0,0,0,0,0,0,1,2,0,0
"3159",2012,"Burundi",4,0,4,0,6,0,1,22,0,0,0,0,1,0,0,0,0,1,2,2,0,1
"3160",2012,"Canada",3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3161",2012,"Central African Republic",4,1,4,0,14,0,0,16,0,0,1,0,1,0,0,0,1,1,0,0,0,3
"3162",2012,"Chile",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0
"3163",2012,"China",4,0,3,2,27,0,9,38,0,0,2,0,1,0,0,1,0,0,1,2,0,0
"3164",2012,"Colombia",115,9,110,0,168,0,8,456,0,8,66,1,3,1,1,2,22,13,7,87,0,20
"3165",2012,"Congo (Republic of the)",25,1,24,0,288,0,156,165,0,2,7,1,1,2,1,1,7,0,10,6,0,13
"3166",2012,"Cote d'Ivoire",16,1,15,0,45,0,7,11,0,0,5,0,1,1,0,0,10,0,0,2,0,13
"3167",2012,"Cyprus",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3168",2012,"Ecuador",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3169",2012,"Egypt",49,2,36,0,44,0,7,87,0,0,14,0,2,2,0,0,8,1,5,15,0,33
"3170",2012,"Ethiopia",3,3,3,0,25,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,2
"3171",2012,"France",66,0,66,0,8,0,0,8,0,1,61,0,0,1,0,0,2,9,53,60,0,4
"3172",2012,"Georgia",3,0,0,0,1,0,0,2,0,0,1,0,2,1,0,0,0,0,0,3,0,0
"3173",2012,"Germany",5,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,2,0,0
"3174",2012,"Greece",22,0,19,0,0,0,0,3,0,1,18,0,9,0,0,0,0,5,1,16,0,1
"3175",2012,"Guatemala",1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"3176",2012,"Guinea-Bissau",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3177",2012,"Iceland",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3178",2012,"India",611,45,461,1,264,0,15,651,0,3,188,5,106,1,5,0,58,65,131,352,0,174
"3179",2012,"Indonesia",39,1,29,0,15,0,0,20,0,0,19,0,6,0,2,1,2,3,5,20,0,16
"3180",2012,"Iran",5,0,5,1,12,0,1,11,0,0,1,0,0,0,1,0,2,0,0,2,0,2
"3181",2012,"Iraq",1437,7,1389,69,2686,0,124,6995,0,3,596,1,114,3,43,0,204,54,440,1146,0,285
"3182",2012,"Ireland",29,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,17,28,0,0
"3183",2012,"Israel",65,0,52,1,14,0,6,90,0,0,29,0,2,0,0,0,12,2,37,61,0,3
"3184",2012,"Italy",10,0,7,0,0,0,0,1,0,0,5,0,4,0,0,0,0,6,0,7,0,2
"3185",2012,"Jordan",2,0,1,0,1,0,1,16,0,4,0,0,0,0,0,0,0,0,1,1,0,1
"3186",2012,"Kazakhstan",4,0,3,0,2,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,3
"3187",2012,"Kenya",80,3,72,0,107,0,5,421,0,3,40,0,3,1,8,0,6,15,13,52,0,23
"3188",2012,"Kosovo",4,0,4,0,3,0,0,4,0,0,2,0,0,1,0,0,1,0,2,2,0,2
"3189",2012,"Laos",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3190",2012,"Lebanon",15,1,9,0,9,0,1,92,0,0,6,0,1,0,0,0,2,2,6,10,0,5
"3191",2012,"Liberia",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3192",2012,"Libya",57,4,49,0,33,4,3,37,2,0,29,0,14,8,6,0,11,2,4,30,0,21
"3193",2012,"Macedonia",1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3194",2012,"Madagascar",1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"3195",2012,"Malaysia",2,1,2,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1
"3196",2012,"Maldives",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3197",2012,"Mali",19,4,18,0,53,0,45,45,0,0,9,1,1,1,5,0,5,0,5,0,0,13
"3198",2012,"Mexico",16,4,15,0,17,0,7,8,0,0,7,0,0,0,0,0,2,2,1,6,0,7
"3199",2012,"Moldova",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3200",2012,"Mozambique",1,0,1,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"3201",2012,"Myanmar (Burma)",17,2,16,0,16,0,0,10,0,0,8,0,2,0,0,0,2,4,2,14,0,1
"3202",2012,"Nepal",46,0,21,0,9,0,0,29,0,0,14,0,5,1,0,0,1,7,8,41,0,2
"3203",2012,"Niger",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3204",2012,"Nigeria",616,21,558,36,1508,0,168,913,0,28,312,2,79,2,61,0,58,54,105,249,1,281
"3205",2012,"Pakistan",1654,69,1471,52,2784,0,748,4265,2,137,817,4,83,16,52,2,262,140,337,1105,1,497
"3206",2012,"Paraguay",4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1
"3207",2012,"Peru",6,1,6,0,10,0,0,8,0,0,3,1,0,0,0,0,2,3,0,0,0,4
"3208",2012,"Philippines",249,11,220,0,211,0,44,440,0,13,84,0,39,0,3,1,84,33,38,117,0,113
"3209",2012,"Republic of Serbia",3,0,3,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,2
"3210",2012,"Russia",151,1,117,8,161,0,39,260,0,2,57,0,18,0,13,0,15,15,9,101,0,46
"3211",2012,"Rwanda",6,0,6,0,10,0,6,40,0,0,2,0,0,0,0,0,0,0,4,5,0,1
